uuid,dc_identifier_s,dc_title_s,dc_description_s,dc_creator_sm,dc_publisher_sm,dc_rights_s,dct_provenance_s,dct_references_s,layer_id_s,layer_slug_s,layer_geom_type_s,layer_modified_dt,dc_format_s,dc_language_s,dc_type_s,dc_subject_sm,dct_isPartOf_sm,dct_issued_s,dct_temporal_sm,dct_spatial_sm,solr_geom,centroid_s,solr_year_i
b4b0da69-8351-45be-8ffb-2257a07eebbb,b4b0da69-8351-45be-8ffb-2257a07eebbb,"Nurseries, Wisconsin 2016","This feature class includes the locations and general attributes of active nursery businesses - specifically active nursery fields - licensed by the Wisconsin Department of Agriculture, Trade and Consumer Protection (DATCP) as of 01/06/2016(i.e., date the list of licensed nursery businesses was last downloaded from the agency 'AMANDA' licensing database). Only businesses that operate (e.g., headquarters, facility, plant) on a property in Wisconsin are included.Point locations were generated by Centrus Desktop address geocoding software or collected by field staff using recreational grade GPS. 'Active' NU licenses may include licenses with the following status: pending, active, conditional, renewal, ready to issue, pending-renewal, pending-financial, and pending-premises.","[u'Wisconsin Department of Agriculture, Trade, and Consumer Protection']","[u'Wisconsin Department of Agriculture, Trade, and Consumer Protection']",Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_Nurseries_2016.zip"",""http://schema.org/url"":""ftp://ftp.datcp.state.wi.us/GIS/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/b4b0da69-8351-45be-8ffb-2257a07eebbb/formatters/xml""}",b4b0da69-8351-45be-8ffb-2257a07eebbb,b4b0da69-8351-45be-8ffb-2257a07eebbb,Point,2017-12-07T17:20:04Z,Geodatabase,English,Dataset,"[u'Economy', u'Nurseries', u'Nursery growers', u'Nursery dealers']","Wisconsin Department of Agriculture, Trade, and Consumer Protection (DATCP)",1/19/16,2016,"[u'Wisconsin, United States']","ENVELOPE(-92.906987, -86.845499, 46.919394, 42.463982)","44.691688,-89.876243",2016
0643793c-b720-4e22-9092-14b9b719c160,0643793c-b720-4e22-9092-14b9b719c160,"Department of Natural Resources Regions, Wisconsin 2014","DNR administrative regions were established circa 1997 as part of the agency's re-organization at that time. These units may be superseded in subsequent DNR re-organizations. For more information, see: ftp://dnrftp01.wi.gov/geodata/metadata/dnr_administrative_regions.pdf",[u'Wisconsin Department of Natural Resources'],[u'Wisconsin Department of Natural Resources'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_DNR_Regions_2014.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/DNR_regions/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/0643793c-b720-4e22-9092-14b9b719c160/formatters/xml""}",0643793c-b720-4e22-9092-14b9b719c160,0643793c-b720-4e22-9092-14b9b719c160,Polygon,2017-12-07T17:20:01Z,Shapefile,English,Dataset,[u'Boundaries'],Wisconsin Department of Natural Resources (DNR),10/18/14,2014,"[u'Wisconsin, United States']","ENVELOPE(-92.964436, -86.66623, 47.083195, 42.456931)","44.770063,-89.815333",2014
c03f7bcc-7059-4855-8935-3eb2e2917955,c03f7bcc-7059-4855-8935-3eb2e2917955,"County Forests, Wisconsin 2015","This is the County Forests layer dissolved by county from a stand (or forest management) layer used in the Wisconsin Forest Inventory & Reporting System (WisFIRS) and intended for cartographic representation of county forests in Wisconsin. 'County forests' include all county lands entered and participating under ch. 77 on October 2, 1963, and all county lands designated as county forests by the county board or the forestry committee and entered under the county forest law and designated as 'county forest lands' or 'county special use lands' as hereinafter provided.",[u'Wisconsin Department of Natural Resources'],[u'Wisconsin Department of Natural Resources'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_CountyForests_2015.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/forestry/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/c03f7bcc-7059-4855-8935-3eb2e2917955/formatters/xml""}",c03f7bcc-7059-4855-8935-3eb2e2917955,c03f7bcc-7059-4855-8935-3eb2e2917955,Polygon,2017-12-07T17:19:59Z,Shapefile,English,Dataset,"[u'Planning and Cadastral', u'Biota', u'Forests']",Wisconsin Department of Natural Resources (DNR),11/5/15,2015,"[u'Wisconsin, United States']","ENVELOPE(-92.946624, -87.603876, 46.937424, 43.509075)","45.2232495,-90.27525",2015
d81453a9-0fd3-40a8-b6d2-175b4098aaae,d81453a9-0fd3-40a8-b6d2-175b4098aaae,"WISCLAND 2 Land Cover (Level 4), Wisconsin 2016","Wiscland 2 is a raster representation of the land cover throughout the state of Wisconsin as of 2016. The dataset is primarily derived from remote sensing imagery acquired by the Landsat 5, 7, and 8 satellites between 2010 and 2014. Land cover was classified via supervised classification at the native 30 m resolution. The map has a two acre minimum mapping unit, meaning that the smallest feature depicted in the map is approximately nine pixels in size. The land cover data are best utilized at approximate map scales of 1:48,000 to 1:500,000, and at no less than a 2 acre minimum mapping unit (MMU). Overall accuracy for the Level 4 classification is estimated at 66% across all classes. Forestimates of class and regional accuracy, and detailed information on the map production, classification scheme, and class descriptions, see the Wiscland 2 User Guide (ftp://dnrftp01.wi.gov/geodata/metadata/WI_land_cover2_user_guide.pdf)",[u'Wisconsin Department of Natural Resources'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_WISCLAND2_Level4_2016.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/landcover/wiscland2/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/d81453a9-0fd3-40a8-b6d2-175b4098aaae/formatters/xml""}",d81453a9-0fd3-40a8-b6d2-175b4098aaae,d81453a9-0fd3-40a8-b6d2-175b4098aaae,Raster,2017-12-07T17:20:12Z,Geodatabase,English,Dataset,"[u'Imagery and Base Maps', u'Environment', u'Vegetation', u'Landsat', u'Land cover']",Wisconsin Department of Natural Resources (DNR),2017,2016,"[u'Wisconsin, United States']","ENVELOPE(-92.96421, -86.708801, 47.08301, 42.457982)","44.770496,-89.8365055",2016
f26c476f-2f27-40cc-a8b8-d79039a278d4,f26c476f-2f27-40cc-a8b8-d79039a278d4,"NAIP Imagery Wisconsin, 2015",This data set contains imagery from the National Agriculture Imagery Program (NAIP). The NAIP acquires digital ortho imagery during the agricultural growing seasons in the continental U.S.. A primary goal of the NAIP program is to enable availability of ortho imagery within one year of acquisition. The NAIP provides two main products: 1 meter ground sample distance (GSD) ortho imagery rectified to a horizontal accuracy within +/- 5 meters of reference digital ortho quarter quads (DOQQ's) from the National Digital Ortho Program (NDOP) or from the National Agriculture Imagery Program (NAIP); 1 meter or 1/2 meter GSD ortho imagery rectified within +/- 6 meters to true ground. The tiling format of NAIP imagery is based on a 3.75' x 3.75' quarter quadrangle with a 300 pixel buffer on all four sides. The NAIP imagery is formatted to the UTM coordinate system using the North American Datum of 1983 (NAD83). The NAIP imagery may contain as much as 10% cloud cover per tile. This file was generated by compressing NAIP imagery that covers the county extent. Two types of compression may be used for NAIP imagery: MrSID and JPEG 2000. The target value for the compression ratio is 15:1 for the 1 meter imagery and 60:1 for the 1/2 meter imagery.,[u'USDA-FSA-APFO'],[u'USDA_FSA_APFO Aerial Photography Field Office'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""ftp://ftp.ssec.wisc.edu/pub/wisconsinview/NAIP_2015/"",""http://schema.org/url"":""http://www.wisconsinview.org/"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://gis.apfo.usda.gov/arcgis/rest/services/NAIP/Wisconsin_2015_1m/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/f26c476f-2f27-40cc-a8b8-d79039a278d4/formatters/xml""}",f26c476f-2f27-40cc-a8b8-d79039a278d4,f26c476f-2f27-40cc-a8b8-d79039a278d4,Raster,2017-12-07T17:20:13Z,Raster Dataset,English,Dataset,"[u'Imagery and Base Maps', u'National Agricultural Imagery Program', u'Imagerybasemapsearthcover', u'Orthophotography', u'Aerial imagery']",Wisconsin Imagery/LiDAR,10/16/15,2015,"[u'Wisconsin, United States']","ENVELOPE(-92.955616, -86.666103, 47.08304, 42.456895)","44.7699675,-89.8108595",2015
377FEAF8-5901-4296-A4AC-383915E404FA,377FEAF8-5901-4296-A4AC-383915E404FA,"Parcels Wisconsin (Statewide), 2016","This is the final deliverable for the Version 2 Statewide Parcel Map Database Project (V2). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V2 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/images/stories/publications/V2/Submission/.Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/images/stories/publications/V2/V2_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change log and known issues can be found here: http://www.sco.wisc.edu/images/stories/publications/V2/V2_Wisconsin_Statewide_Parcels_Change_Log.pdf.",[u'Wisconsin Department of Administration'],[u'Wisconsin Department of Administration'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_Parcels_2016.zip"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data/"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://mapservices.legis.wisconsin.gov/arcgis/rest/services/WLIP_V2/V2_Parcels/MapServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/377FEAF8-5901-4296-A4AC-383915E404FA/formatters/xml""}",377FEAF8-5901-4296-A4AC-383915E404FA,377FEAF8-5901-4296-A4AC-383915E404FA,Polygon,2017-12-20T16:06:38Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Real property', u'Land ownership']",State of Wisconsin,8/25/16,2016,"[u'Wisconsin, United States']","ENVELOPE(-92.955616, -86.666103, 47.08304, 42.456895)","44.7699675,-89.8108595",2016
f90ea1ca-d2b1-405f-b2e6-8e20d9b90c1b,f90ea1ca-d2b1-405f-b2e6-8e20d9b90c1b,"Municipal Wards, Wisconsin 2011","This polygon data layer represents municipal wards for Wisconsin in 2011.[These municipal wards were created by grouping Census 2010 population collection blocks into municipal wards. This project started with the release of Census 2010 geography and population totals to all 72 Wisconsin counties on March 21st2011. Census Geography and population totals to be used for local redistricting were made available on the Wisconsin Shape Editor for Local Redistricting (WISE-LR) website (http://legis.wisconsin.gov/wiselr/) and the WISE-LR web application located at http://wiselr.legis.wisconsin.gov. The 180 day statutory timeline for local redistricting to occur in Wisconsin ended on September 19th, 2011. Wisconsin Legislative and congressional redistricting plans were enacted in the fall of 2011. 2011 Wisconsin Act 43 and Act 44 created new Assembly, Senate and Congressional lines for the state. These new districts were created using Census 2010 block geography. Some municipal wards that were created before Act 43 and 44 were enacted, which created municipal wards in some communities to be split between assembly, senate and congressional districts. 2011 Wisconsin Act 39 allowed communities to divide wards affected, along census blocks. Newly formed wards created under Wisconsin Act 39 would need named using alpha-numeric labels (ward 1 divided by an assembly district would become ward 1A and ward 1B, or the next sequential ward number would have to be used, ward 1 and ward 2). The process of dividing wards under Act 39 ended on April 10th, 2012. This link provides more information on Act 39. http://legis.wisconsin.gov/lrb/pubs/Lb/11Lb1.pdfThe United States Eastern District Federal Court on April 11th2012 ordered Assembly Districts 8 and 9 (both in the City of Milwaukee) be changed to follow the court‰Ûªs description. http://legis.wisconsin.gov/ltsb/redistricting/PDFs/120411_Eastern_Dist_order.pdfOn September 19th, 2012 the Legislative Technology Services Bureau (LTSB) divided the few remaining municipal wards that were divided by a 2011 Wisconsin Act 43 or 44 district line.]",[u'WI Legislative Technology Services Bureau'],[u'WI Legislative Technology Services Bureau'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_MunicipalWards_2011.zip"",""http://schema.org/url"":""http://legis.wisconsin.gov/ltsb/gis/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/f90ea1ca-d2b1-405f-b2e6-8e20d9b90c1b/formatters/xml""}",f90ea1ca-d2b1-405f-b2e6-8e20d9b90c1b,f90ea1ca-d2b1-405f-b2e6-8e20d9b90c1b,Polygon,2017-12-07T17:20:01Z,Shapefile,English,Dataset,"[u'Boundaries', u'Wards', u'Political science', u'Election districts']",Wisconsin Legislative Technology Services (LTSB),7/29/15,2011,"[u'Wisconsin, United States']","ENVELOPE(-92.889433, -86.763988, 47.080772, 42.491912)","44.786342,-89.8267105",2011
06c86043-5077-475c-b680-d6d92ea9491e,06c86043-5077-475c-b680-d6d92ea9491e,"Ecological Landscapes, Wisconsin 2003","Ecological Landscapes of Wisconsin are aggregations of NHFEU (National Hierarchical Framework of Ecological Units) subsections that have been assigned descriptive names. The Ecological Landscapes of Wisconsin are represented on a May, 1999 map prepared under the direction of the DNR Division of Land Ecosystem Management Planning Team.",[u'Wisconsin Department of Natural Resources'],[u'Wisconsin Department of Natural Resources'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_EcoLandscapes_2003.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/ecological_landscapes/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/06c86043-5077-475c-b680-d6d92ea9491e/formatters/xml""}",06c86043-5077-475c-b680-d6d92ea9491e,06c86043-5077-475c-b680-d6d92ea9491e,Polygon,2017-12-07T17:20:12Z,Shapefile,English,Dataset,"[u'Environment', u'Biota', u'Dem', u'Digital elevation models', u'Land surface']",Wisconsin Department of Natural Resources (DNR),12/26/02,2003,"[u'Wisconsin, United States']","ENVELOPE(-92.964436, -86.66623, 47.083195, 42.456931)","44.770063,-89.815333",2003
48555fce-9795-41a2-9a36-7b1b8b79c62c,48555fce-9795-41a2-9a36-7b1b8b79c62c,"WISCLAND 2 Land Cover (Level 2), Wisconsin 2016","Wiscland 2 is a raster representation of the land cover throughout the state of Wisconsin as of 2016. The dataset is primarily derived from remote sensing imagery acquired by the Landsat 5, 7, and 8 satellites between 2010 and 2014. Land cover was classified via supervised classification at the native 30 m resolution. The map has a two acre minimum mapping unit, meaning that the smallest feature depicted in the map is approximately nine pixels in size. The land cover data are best utilized at approximate map scales of 1:48,000 to 1:500,000, and at no less than a 2 acre minimum mapping unit (MMU). Overall accuracy for the Level 2 classification is estimated at 86% across all classes. For estimates of class and regional accuracy, and detailed information on the map production, classification scheme, and class descriptions, see the Wiscland 2 User Guide (ftp://dnrftp01.wi.gov/geodata/metadata/WI_land_cover2_user_guide.pdf)",[u'Wisconsin Department of Natural Resources'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_WISCLAND2_Level2_2016.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/landcover/wiscland2/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/48555fce-9795-41a2-9a36-7b1b8b79c62c/formatters/xml""}",48555fce-9795-41a2-9a36-7b1b8b79c62c,48555fce-9795-41a2-9a36-7b1b8b79c62c,Raster,2017-12-07T17:20:13Z,Geodatabase,English,Dataset,"[u'Imagery and Base Maps', u'Environment', u'Vegetation', u'Landsat', u'Land cover']",Wisconsin Department of Natural Resources (DNR),2017,2016,"[u'Wisconsin, United States']","ENVELOPE(-92.96421, -86.708801, 47.08301, 42.457982)","44.770496,-89.8365055",2016
16d033b0-6667-40b8-b279-c642821b65dd,16d033b0-6667-40b8-b279-c642821b65dd,"State Forest Invasive Plant Survey, Wisconsin 2006-2007","During the 2006 and 2007 field seasons the Wisconsin Department of Natural Resources Division of Forestry coordinated a survey of invasive plant species on priority sites in Wisconsin's northern State Forests (Black River SF, Brule River SF, Coulee Experimental SF, Flambeau River SF, Governor Knowles SF, Northern Highland-American Legion SF, and Peshtigo River SF) for the purpose of collecting information on the ecology of invasive plants, mapping the current existence and extent of invasive plant infestations within the state forests, establishing a baseline GIS database to aid in the development of invasive plant management goals and objectives, increasing departmental and public awareness of invasive plant issues, and creating support for management and prevention programs. Each State Forest identified a list of priority search areas for invasive plant surveys using maps and forest staff input. Priority areas include corridors along roads and trails, homesteads, boat landings, river ways, timber sales, gravel pits, recreational sites and campgrounds.",[u'Wisconsin Department of Natural Resources'],[u'Wisconsin Department of Natural Resources'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_StForest_Invasives_2008.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/forestry/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/16d033b0-6667-40b8-b279-c642821b65dd/formatters/xml""}",16d033b0-6667-40b8-b279-c642821b65dd,16d033b0-6667-40b8-b279-c642821b65dd,Point,2017-12-07T17:20:09Z,Shapefile,English,Dataset,"[u'Environment', u'Biota', u'Vegetation', u'Climate', u'Invasive plants']",Wisconsin Department of Natural Resources (DNR),4/13/13,2007,"[u'Wisconsin, United States']","ENVELOPE(-92.943909, -87.683472, 46.786534, 43.80436)","45.295447,-90.3136905",2007
5be54925-1d6c-468a-b6f5-6c8b2a7ac65b,5be54925-1d6c-468a-b6f5-6c8b2a7ac65b,"National Forests, Wisconsin 2013","This version of US Forest Service 'Basic Ownership' data for the Chequamegon-Nicolet National Forest (CNNF) was obtained from CNNF staff on November 13, 2012. Ownership boundaries reflect USFS updates from May, 2012. Basic Ownership delineates Forest Service lands from non-Forest Service lands but contains no additional attributes. Contact the USFS CNNF office for more detailed information on Forest Service lands. USFS CNNF GIS Contacts:Deborah Veen, GIS Specialist,Chequamegon-Nicolet National Forest, Rhinelander, WI, (715) 362-1352Marcus Sadak, GIS Coordinator, Chequamegon-Nicolet National Forest, 500 Hanson Lake Rd., Rhinelander, WI 54501, (715) 362-1356","[u'United States Forest Service, CNNF']",[u'Wisconsin Department of Natural Resources'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_NationalForests_2013.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/forestry/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/5be54925-1d6c-468a-b6f5-6c8b2a7ac65b/formatters/xml""}",5be54925-1d6c-468a-b6f5-6c8b2a7ac65b,5be54925-1d6c-468a-b6f5-6c8b2a7ac65b,Polygon,2017-12-07T17:20:17Z,Geodatabase,English,Dataset,"[u'Biota', u'Forests']",Wisconsin Department of Natural Resources (DNR),7/11/13,2013,"[u'Wisconsin, United States']","ENVELOPE(-91.514993, -88.260554, 46.767095, 43.031314)","44.8992045,-89.8877735",2013
466C1982-4E08-4902-B765-AC96DEA2E035,466C1982-4E08-4902-B765-AC96DEA2E035,"Parcels Wisconsin (Statewide), 2017","This is the final deliverable for the Version 3 Statewide Parcel Map Database Project (V3). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V3 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/parcels/submission/. Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/parcels/data/assets/V3/V3_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change log and known issues can be found here: http://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.The Web Service URL included with this dataset may display the most current parcel layer available, and is not necessarily represented by the date of the content described here.",[u'Wisconsin Department of Administration'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_Parcels_2017.zip"",""http://schema.org/url"":""http://www.sco.wisc.edu/parcels/data/"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://mapservices.legis.wisconsin.gov/arcgis/rest/services/WLIP/PARCELS/MapServer/0"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/466C1982-4E08-4902-B765-AC96DEA2E035/formatters/xml""}",466C1982-4E08-4902-B765-AC96DEA2E035,466C1982-4E08-4902-B765-AC96DEA2E035,Polygon,2017-12-20T16:24:07Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Real property', u'Land ownership']",State of Wisconsin,7/27/17,2017,"[u'Wisconsin, United States']","ENVELOPE(-92.963573, -86.666103, 47.08304, 42.456895)","44.7699675,-89.814838",2017
279dc637-48da-474d-a851-4bf50cab289a,279dc637-48da-474d-a851-4bf50cab289a,"Watersheds, Wisconsin 2008","This data set is a polygon shapefile representing watersheds as delineated by the Wisconsin DNR. The data are compiled from 1:24,000-scale topographic maps. DNR watershed delineations generally indicate areas that drain into a common river system or lake, but may also be based on DNR basin management criteria. The custodian of this data set is the DNR Bureau of Watershed Management (WT).",[u'Wisconsin Department of Natural Resources'],[u'Wisconsin Department of Natural Resources'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_Watersheds_2008.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/watersheds/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/279dc637-48da-474d-a851-4bf50cab289a/formatters/xml""}",279dc637-48da-474d-a851-4bf50cab289a,279dc637-48da-474d-a851-4bf50cab289a,Polygon,2017-12-07T17:20:18Z,Shapefile,English,Dataset,"[u'Environment', u'Boundaries', u'Inland Waters', u'Hydrography', u'Drainage', u'River channels']",Wisconsin Department of Natural Resources (DNR),12/25/07,2008,"[u'Wisconsin, United States']","ENVELOPE(-92.964215, -86.666063, 47.083097, 42.456926)","44.7700115,-89.815139",2008
2284f2f3-a943-4701-a5e8-6bba88a92e0d,2284f2f3-a943-4701-a5e8-6bba88a92e0d,"NED 10m Hillshade Image, Wisconsin 2009","This Hillshade image is a raster representation of land elevation of Wisconsin, derived from the US Geological Survey's 10-meter National Elevation Dataset (NED). The NED is a seamless mosaic of best-available elevation data. The 7.5-minute elevation data for the conterminous United States are the primary initial source data. USGS developed processing methods to filter production artifacts in the existing data, convert to the NAD83 datum, edge-match, and fill slivers of missing data at quadrangle seams. One of the effects of the NED processing steps is a much-improved base of elevation data for calculating slope and hydrologic derivatives. The specifications for the NED 1 arc second (30 meter) and 1/3 arc second (10 meter) data are: Geographic coordinate system Horizontal datum of NAD83, except for AK which is NAD27; Vertical datum of NAVD88, except for AK which is NAVD29 Z units of meters",[u'Wisconsin Department of Natural Resources'],[u'Wisconsin Department of Natural Resources'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_NED10mHillshade_2009.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/elevation/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/2284f2f3-a943-4701-a5e8-6bba88a92e0d/formatters/xml""}",2284f2f3-a943-4701-a5e8-6bba88a92e0d,2284f2f3-a943-4701-a5e8-6bba88a92e0d,Raster,2017-12-07T17:20:07Z,GeoTIFF,English,Dataset,"[u'Elevation', u'Landforms', u'Topography', u'Geology', u'Terrain', u'Land surface']",Wisconsin Department of Natural Resources (DNR),12/28/08,2009,"[u'Wisconsin, United States']","ENVELOPE(-93.169512, -86.460605, 47.218179, 42.317034)","44.7676065,-89.8150585",2009
1624adee-11b8-459b-9b32-27f6afaa7f1c,1624adee-11b8-459b-9b32-27f6afaa7f1c,"Forest Tax Law Points, Wisconsin 2015","Tax Law POINT is a generalized point representation of lands enrolled in the Managed Forest and Forest Crop Law Programs, collectively referred to as Tax Law Layers. Points are located at the center point of each 40-acre quarter-quarter section in which land is enrolled. Acreage enrolled from fractional or government lots are located either to the most approximate QQ, Q or S as possible. (Enrolled parcels are represented by the PLSS shape they lie within; however, the actual size of the enrolled property may be as small as 10 acres.)",[u'Wisconsin Department of Natural Resources'],[u'Wisconsin Department of Natural Resources'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_ForestTax_Point_2015.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/forestry/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/1624adee-11b8-459b-9b32-27f6afaa7f1c/formatters/xml""}",1624adee-11b8-459b-9b32-27f6afaa7f1c,1624adee-11b8-459b-9b32-27f6afaa7f1c,Point,2017-12-07T17:20:07Z,Shapefile,English,Dataset,"[u'Planning and Cadastral', u'Biota', u'Forests', u'Forest management']",Wisconsin Department of Natural Resources (DNR),10/8/15,2015,"[u'Wisconsin, United States']","ENVELOPE(-92.944498, -86.767036, 46.952073, 42.461837)","44.706955,-89.855767",2015
8644f813-c527-487e-bd12-72a20c196425,8644f813-c527-487e-bd12-72a20c196425,"PLSS Quarter-Quarter Sections (Landnet), Wisconsin 1996","This data set is a polygon shapefile representing Public Land Survey System (PLSS) quarter-quarter sections. The data are a subset of the Wisconsin DNR's 'Landnet' database, automated from 1:24,000-scale sources.",[u'Wisconsin Department of Natural Resources'],[u'Wisconsin Department of Natural Resources'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_PLSSQQSections_1996.zip"",""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/landnet/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/8644f813-c527-487e-bd12-72a20c196425/formatters/xml""}",8644f813-c527-487e-bd12-72a20c196425,8644f813-c527-487e-bd12-72a20c196425,Polygon,2017-12-07T17:19:57Z,Shapefile,English,Dataset,"[u'Location', u'Planning and Cadastral', u'Boundaries', u'Surveying', u'Public lands', u'Quarter-quarter sections', u'Public land survey system']",Wisconsin Department of Natural Resources (DNR),12/24/95,1996,"[u'Wisconsin, United States']","ENVELOPE(-92.978136, -86.68877, 47.094004, 42.457505)","44.7757545,-89.833453",1996
