uuid,dc_identifier_s,dc_title_s,dc_description_s,dc_creator_sm,dc_publisher_sm,dc_rights_s,dct_provenance_s,dct_references_s,layer_id_s,layer_slug_s,layer_geom_type_s,layer_modified_dt,dc_format_s,dc_language_s,dc_type_s,dc_subject_sm,dct_isPartOf_sm,dc_source_sm,dct_issued_s,dct_temporal_sm,dct_spatial_sm,solr_geom,centroid_s,solr_year_i,thumbnail_path_ss
03805628-d8dc-4ff5-978b-ef555ce4477c,03805628-d8dc-4ff5-978b-ef555ce4477c,"PLSS Townships: Illinois, 2003","This dataset contains townships from the Illinois Public Land Survey System in line and polygon form. Line attributes identify state, township and range boundaries, principal meridians, and base lines. Polygon attributes identify meridian, township, range. The nominal scale is 1:62,500. As of 2003, the data are typically distributed in geographic coordinates (longitude and latitude), decimal degrees, and the North American Datum (NAD) of 1983, and this is the default spatial reference of the ArcSDE feature dataset in which the data are stored. The data were originally developed, however, in a custom Lambert Conformal Conic projection and were distributed in that coordinate system for several years. The data were digitized in the late 1960s and in 1984-85 from 7.5- and 15-minute USGS topographic quadrangles. Errors in the location of a given feature are dependent on the accuracy of the original maps and on the accuracy of digitizing. Estimates are that features have an average locational error of at least plus/minus 100 feet.",[u'Illinois State Geological Survey'],[u'Illinois State Geological Survey'],Public,Illinois,"{""http://schema.org/url"":""https://clearinghouse.isgs.illinois.edu/data/reference/illinois-plss-townships"",""http://schema.org/downloadUrl"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Reference/zips/IL_PLSS_Township_Range.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Reference/PLSS_Townships/MapServer"",""http://www.opengis.net/cat/csw/csdgm"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_PLSS_Township_Range.xml"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/03805628-d8dc-4ff5-978b-ef555ce4477c/formatters/xml""}",03805628-d8dc-4ff5-978b-ef555ce4477c,03805628-d8dc-4ff5-978b-ef555ce4477c,Mixed,2017-12-22T17:36:30Z,Shapefile,English,Dataset,"[u'Boundaries', u'Planning cadastre', u'Public land survey system']",Illinois Geospatial Data Clearinghouse,,2002-12-30,1968-1979,"[u'Illinois, United States']","ENVELOPE(-91.4244, -87.384, 42.4951, 36.954)","39.72455,-89.4042",1968,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Reference/images/townshipsb.gif
c7d86395-2de3-4f22-a8c8-745c20b14b63,c7d86395-2de3-4f22-a8c8-745c20b14b63,"Height Modernization (ILHMP) LiDAR Data: Lake County, Illinois: 2007","The Classified Point Cloud LAS files consist of 5 different classifications: Unclassified, Ground, Noise, Water and Ignored Ground. Merrick used the Leica ALS50 sensor.",[u'Merrick & Co'],[u'Merrick & Co'],Public,Illinois,"{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/lake/lake_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/c7d86395-2de3-4f22-a8c8-745c20b14b63/formatters/xml""}",c7d86395-2de3-4f22-a8c8-745c20b14b63,c7d86395-2de3-4f22-a8c8-745c20b14b63,Point,2017-12-22T17:36:34Z,Shapefile,English,Dataset,"[u'Imagery and Base Maps', u'Elevation']",Illinois Geospatial Data Clearinghouse,9a717589-8bd5-4eae-8414-48ea9d474a43,2010-01-01,2007,"[u'Lake County, Illinois, United States', u'Illinois, United States']","ENVELOPE(-88.202695, -87.74706, 42.497649, 42.15048)","42.3240645,-87.9748775",2007,http://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Elevation/images/SmallInv.jpg
bb45fca3-c66f-4400-a29a-b0989d34737c,bb45fca3-c66f-4400-a29a-b0989d34737c,"U.S. Geographic Names Information System (GNIS): Illinois Portion, 2006","This metadata document is abstracted from the GNIS metadata provided with the original data, with some ISGS-specific information added. The original source for these data is http://geonames.usgs.gov. The ISGS makes them available as a convenience for Illinois data users. This is a point feature class of named places and features in Illinois. It includes place name, location, and general feature type. There are many general feature types, for example, Populated Place, Hospital, Post Office, Reservoir, Airport, Cemetery, and School. Refer to the Overview Description of the Entity and Attributes section for a complete list. The spatial reference is the Geographic Coordinate system (longitude and latitude). The GNIS metadata fails to specify a datum for the longitude/latitude values. This is not significant because the locations are extremely generalized. However, to make the data work in ArcGIS, the ISGS arbitrarily assigned the NAD83 datum to the data. The Geographic Names Information System (GNIS) is the Federal standard for geographic nomenclature. The U.S. Geological Survey developed the GNIS for the U.S. Board on Geographic Names, a Federal inter-agency body chartered by public law to maintain uniform feature name usage throughout the Government and to promulgate standard names to the public. The GNIS is the official repository of domestic geographic names data; the official vehicle for geographic names use by all departments of the Federal Government; and the source for applying geographic names to Federal electronic and printed products of all types. See http://geonames.usgs.gov for additional information. The original metadata file is included as a binary attachment to the XML version of this metadata document and also as a file named Orig_USGS_metadata.txt. The attribute definitions in the original metadata did not match the fields actually present in the data, but the mapping from metadata field name to actual field name was more or less obvious.",[u'U.S. Geological Survey'],[u'U.S. Geological Survey'],Public,Illinois,"{""http://schema.org/url"":""https://clearinghouse.isgs.illinois.edu/data/infrastructure/us-geographic-names-information-system-gnis-illinois"",""http://schema.org/downloadUrl"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Infrastructure/zips/IL_GNIS_2006_Pt.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/bb45fca3-c66f-4400-a29a-b0989d34737c/formatters/xml""}",bb45fca3-c66f-4400-a29a-b0989d34737c,bb45fca3-c66f-4400-a29a-b0989d34737c,Point,2017-12-22T17:36:35Z,Shapefile,English,Dataset,[u'Location'],Illinois Geospatial Data Clearinghouse,,1981-05-01,1974-2006,"[u'Illinois, United States']","ENVELOPE(-91.512655, -87.375015, 42.574729, 36.979496)","39.7771125,-89.443835",1974,
2abc9996-758d-4a6d-8a98-002fc2153f58,2abc9996-758d-4a6d-8a98-002fc2153f58,"Height Modernization (ILHMP) LiDAR Data: Grundy County, Illinois: 2008","This LiDAR data is within Illinois Department of Transportation District 3 and includes Grundy County, Illinois. The data is updated from its original format to LAS version 1.2. The LiDAR data was collected in April 2008 as 'Grundy Co., IL LiDAR' and was Task Order Number: 3. Data was acquired by Quantum Spatial as project 1080208 with an Optech ALTM 3100 sensor equipped with an inertial measuring unit (IMU) and GPS receiver. The acquisition was to produce bare earth ASCII, LAS data and 2 foot contour Shapefiles.","[u'Quantum Spatial, Inc. (formerly AeroMetric, Inc.)']",,Public,Illinois,"{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/grundy/grundy_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/2abc9996-758d-4a6d-8a98-002fc2153f58/formatters/xml""}",2abc9996-758d-4a6d-8a98-002fc2153f58,2abc9996-758d-4a6d-8a98-002fc2153f58,Mixed,2017-12-22T17:36:26Z,Shapefile,English,Dataset,"[u'Elevation', u'Imagery and Base Maps']",Illinois Geospatial Data Clearinghouse,9a717589-8bd5-4eae-8414-48ea9d474a43,2014-06-12,2008-2014,"[u'Grundy County, Illinois, United States', u'Illinois, United States']","ENVELOPE(-88.596, -88.241, 41.463, 41.105)","41.284,-88.4185",2008,http://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Elevation/images/SmallInv.jpg
498795f3-6202-4976-9231-bab435be2514,498795f3-6202-4976-9231-bab435be2514,"Height Modernization (ILHMP) LiDAR Data: Marshall County, Illinois: 2013","This task order is for planning, acquisition, processing, and derivative products of LiDAR data to be collected for areas of Illinois. LiDAR data, and derivative products produced in compliance with this task order are part of the data to be obtained under Job Number P-94-025-10. Specifications listed below are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 13.","[u'AeroMetric, Inc.']","[u'AeroMetric, Inc.']",Public,Illinois,"{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/marshall/marshall_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/498795f3-6202-4976-9231-bab435be2514/formatters/xml""}",498795f3-6202-4976-9231-bab435be2514,498795f3-6202-4976-9231-bab435be2514,Mixed,2017-12-22T17:36:48Z,Shapefile,English,Dataset,"[u'Imagery and Base Maps', u'Elevation']",Illinois Geospatial Data Clearinghouse,9a717589-8bd5-4eae-8414-48ea9d474a43,2013-03-28,2011-2012,"[u'Marshall County, Illinois, United States', u'Illinois, United States']","ENVELOPE(-89.64, -89.046, 41.151, 40.923)","41.037,-89.343",2011,http://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Elevation/images/SmallInv.jpg
31ee6863-d6ec-4d12-9162-69fa929de192,31ee6863-d6ec-4d12-9162-69fa929de192,"National Wetlands Inventory: Illinois, 1987","This feature dataset contains wetlands and deepwater habitats in Illinois is of 1987 based on U.S. Fish and Wildlife Service National Wetlands Inventory (NWI) data. This feature dataset was quickly assembled from old Arc/Info coverages to produce a general representation of the state of Illinois and has not been reviewed or quality-controlled in any way and is not supported. Attributes include NWI and IDNR identifiers and text designation of habitat. The data are in the Geographic Coordinate System, decimal degrees, NAD83. There are 13 habitat designations. Some examples are Bottomland Forest, Emergent Lake, Intermittent Riverine, Open Water Wetlands, and Swamp. More recent data may be available at the NWI web site (http://www.fws.gov/nwi/). Data are available for download at that site by 1:24,000-scale and 1:100,000-scale quadrangle. Original NWI metadata are also available there.","[u'U.S. Fish and Wildlife Service, Illinois Department of Natural Resources, and Illinois Natural History Survey']",[u'Illinois Natural History Survey'],Public,Illinois,"{""http://schema.org/url"":""https://clearinghouse.isgs.illinois.edu/data/hydrology/wetlands-national-wetlands-inventory-1987"",""http://schema.org/downloadUrl"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Hydrology/zips/IL_NWI_Wetlands_1987.zip"",""http://www.opengis.net/cat/csw/csdgm"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_NWI_Wetlands_1987.xml"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/31ee6863-d6ec-4d12-9162-69fa929de192/formatters/xml""}",31ee6863-d6ec-4d12-9162-69fa929de192,31ee6863-d6ec-4d12-9162-69fa929de192,Mixed,2017-12-22T17:36:54Z,Shapefile,English,Dataset,"[u'Inland Waters', u'Wetlands', u'Hydrology']",Illinois Geospatial Data Clearinghouse,,1996-03-27,1980-1987,"[u'Illinois, United States']","ENVELOPE(-91.3, -87.5, 42.5, 37)","39.75,-89.4",1980,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Hydrology/images/IL_NWI_Wetlands_1987.jpg
427a4cbc-01bf-45e2-b4cf-5e86e1ce8d0d,427a4cbc-01bf-45e2-b4cf-5e86e1ce8d0d,"Height Modernization (ILHMP) LiDAR Data: Shelby County, Illinois: 2011","This task order is for planning, acquisition, processing, and derivative products of LiDAR data to be collected for areas of Illinois. LiDAR data, and derivative products produced in compliance with this task order are part of the data to be obtained under Job Number P-99-005-10. Specifications listed below are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 13.","[u'AeroMetric, Inc.']","[u'AeroMetric, Inc.']",Public,Illinois,"{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/shelby/shelby_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/427a4cbc-01bf-45e2-b4cf-5e86e1ce8d0d/formatters/xml""}",427a4cbc-01bf-45e2-b4cf-5e86e1ce8d0d,427a4cbc-01bf-45e2-b4cf-5e86e1ce8d0d,Mixed,2017-12-22T17:36:36Z,Shapefile,English,Dataset,"[u'Imagery and Base Maps', u'Elevation']",Illinois Geospatial Data Clearinghouse,9a717589-8bd5-4eae-8414-48ea9d474a43,2012-06-25,2011,"[u'Shelby County, Illinois, United States', u'Illinois, United States']","ENVELOPE(-89.143, -88.465, 39.656, 39.211)","39.4335,-88.804",2011,http://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Elevation/images/SmallInv.jpg
ee95f43d-65d7-4ffa-891d-bf82198d674d,ee95f43d-65d7-4ffa-891d-bf82198d674d,"Mosaic of Illinois 7.5-minute Digital Raster Graphic (DRG) Images, 2003","This is a statewide ArcSDE Raster Mosaic of USGS DRG images of 7.5-minute topographic quadrangles occurring in Illinois. These are unmodified DRG images as distributed by the USGS, except (1) collar information has been removed for map tiling and (2) the data have been reprojected to the customary ISGS Lambert Conformal Conic projection (NAD 27). The map scale is 1:24,000. The map units are meters. The images were scanned at 250 dpi, giving an approximate raster cell resolution of 2.5 meters.",[u'Illinois State Geological Survey'],[u'Illinois State Geoligical Survey'],Public,Illinois,"{""http://schema.org/url"":""https://clearinghouse.isgs.illinois.edu/data/reference/usgs-digital-raster-graphic-drg-mosaic"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Imagery/DRG_24K/MapServer"",""http://www.opengis.net/cat/csw/csdgm"":""https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_DRG_MOSAIC_24K_RAS.xml"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/ee95f43d-65d7-4ffa-891d-bf82198d674d/formatters/xml""}",ee95f43d-65d7-4ffa-891d-bf82198d674d,ee95f43d-65d7-4ffa-891d-bf82198d674d,Raster,2017-12-22T17:36:35Z,Raster Dataset,English,Dataset,[u'Imagery and Base Maps'],Illinois Geospatial Data Clearinghouse,,2003-08-07,2003,"[u'Illinois, United States']","ENVELOPE(-91.710016, -87.248974, 42.633004, 36.856194)","39.744599,-89.479495",2003,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/default_images/default-state.png
9f2f419d-50d7-4bdf-ade6-a5c52df0fc87,9f2f419d-50d7-4bdf-ade6-a5c52df0fc87,"Height Modernization (ILHMP) LiDAR Data: Ogle County, Illinois: 2009","This LiDAR data is within Illinois Department of Transportation District 2 and includes Ogle County, Illinois. The data is updated from its original format to LAS version 1.2. The LiDAR data was collected in March 2009 as 'Ogle County, Illinois LiDAR Acquisition' - ILDOT Project No. AM151-059-05, PTB 151 Item #59. Data was acquired by Quantum Spatial as project 1090717 with an Optech ALTM Gemini sensor equipped with an inertial measuring unit (IMU) GPS receiver. The acquisition was to produce first return ASCII, bare earth ASCII, DAT and TIN files.","[u'Quantum Spatial, Inc. (formerly AeroMetric, Inc.)']",,Public,Illinois,"{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/ogle/ogle_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/9f2f419d-50d7-4bdf-ade6-a5c52df0fc87/formatters/xml""}",9f2f419d-50d7-4bdf-ade6-a5c52df0fc87,9f2f419d-50d7-4bdf-ade6-a5c52df0fc87,Mixed,2017-12-22T17:36:50Z,Shapefile,English,Dataset,"[u'Elevation', u'Imagery and Base Maps']",Illinois Geospatial Data Clearinghouse,9a717589-8bd5-4eae-8414-48ea9d474a43,2014-06-12,2009-2014,"[u'Ogle County, Illinois, United States', u'Illinois, United States']","ENVELOPE(-89.689, -88.94, 42.205, 41.887)","42.046,-89.3145",2009,http://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Elevation/images/SmallInv.jpg
55d8a3d6-f4f5-40c5-af08-9e260d71229d,55d8a3d6-f4f5-40c5-af08-9e260d71229d,"Height Modernization (ILHMP) LiDAR Data: Gallatin County, Illinois: 2012","QA/QC checkpoints were collected by field survey throughout the AOI. These points were used for an independent (blind) quality check of the processed LiDAR data. LiDAR acquisition and processing to the Point Cloud product took place during the 2010 fall flight season. See MIP Case 11-05-2219S for further information and documentation. Processing to the fully classified dataset took place under the FY11 tasking. The deliverable consists of tiles of fully classified LAS 1.2 points. A narrative accompanies this deliverable, as well as the independent QC report, and a QA report.",[u'Federal Emergency Management Agency'],[u'Federal Emergency Management Agency'],Public,Illinois,"{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/gallatin/gallatin_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/55d8a3d6-f4f5-40c5-af08-9e260d71229d/formatters/xml""}",55d8a3d6-f4f5-40c5-af08-9e260d71229d,55d8a3d6-f4f5-40c5-af08-9e260d71229d,Mixed,2017-12-22T17:36:42Z,Shapefile,English,Dataset,"[u'Elevation', u'Imagery and Base Maps']",Illinois Geospatial Data Clearinghouse,9a717589-8bd5-4eae-8414-48ea9d474a43,2012-04-29,2012,"[u'Gallatin County, Illinois, United States', u'Illinois, United States']","ENVELOPE(-88.232284, -87.041088, 39.790729, 37.640155)","38.715442,-87.636686",2012,http://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Elevation/images/SmallInv.jpg
7721ab03-666c-432b-90cc-14237d59b3fd,7721ab03-666c-432b-90cc-14237d59b3fd,"Height Modernization (ILHMP) LiDAR Data: White County, Illinois: 2011","QA/QC checkpoints were collected by field survey throughout the AOI. These points were used for an independent (blind) quality check of the processed LiDAR data. LiDAR acquisition and processing to the Point Cloud product took place during the 2010 fall flight season. See MIP Case 11-05-2219S for further information and documentation. Processing to the fully classified dataset took place under the FY11 tasking. The deliverable consists of tiles of fully classified LAS 1.2 points. A narrative accompanies this deliverable, as well as the independent QC report, and a QA report.",[u'Federal Emergency Management Agency'],[u'Federal Emergency Management Agency'],Public,Illinois,"{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/white/white_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/7721ab03-666c-432b-90cc-14237d59b3fd/formatters/xml""}",7721ab03-666c-432b-90cc-14237d59b3fd,7721ab03-666c-432b-90cc-14237d59b3fd,Mixed,2017-12-22T17:36:48Z,Shapefile,English,Dataset,"[u'Elevation', u'Imagery and Base Maps']",Illinois Geospatial Data Clearinghouse,9a717589-8bd5-4eae-8414-48ea9d474a43,2012-04-30,2012,"[u'White County, Illinois, United States', u'Illinois, United States']","ENVELOPE(-88.232284, -87.041088, 39.790729, 37.640155)","38.715442,-87.636686",2012,http://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Elevation/images/SmallInv.jpg
a12ce3c4-6868-4843-b91f-1c03ea681c45,a12ce3c4-6868-4843-b91f-1c03ea681c45,"Height Modernization (ILHMP) LiDAR Data: Kane County, Illinois: 2008","This LiDAR data is within Illinois Department of Transportation District 1 and includes Kane County, Illinois. The data is updated from its original format to LAS version 1.2. The LiDAR data was collected in April 2008 as 'Kane Co., IL LiDAR' and was Task Order Number: 3. Data was acquired by Quantum Spatial, Inc as project 1080208. The sensor used was Optech ALTM 3100 equipped with an inertial measuring unit (IMU) GPS receiver. The acquisition was to produce bare earth ASCII, LAS data and 2 foot contour Shapefiles.","[u'Quantum Spatial, Inc. (formerly AeroMetric, Inc.)']",,Public,Illinois,"{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/kane/kane_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/a12ce3c4-6868-4843-b91f-1c03ea681c45/formatters/xml""}",a12ce3c4-6868-4843-b91f-1c03ea681c45,a12ce3c4-6868-4843-b91f-1c03ea681c45,Mixed,2017-12-22T17:36:24Z,Shapefile,English,Dataset,"[u'Elevation', u'Imagery and Base Maps']",Illinois Geospatial Data Clearinghouse,9a717589-8bd5-4eae-8414-48ea9d474a43,2014-06-12,2008-2014,"[u'Kane County, Illinois, United States', u'Illinois, United States']","ENVELOPE(-88.602, -88.238, 42.154, 41.72)","41.937,-88.42",2008,http://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Elevation/images/SmallInv.jpg
8013ac0c-d07b-4cfa-abcc-806c22154d4b,8013ac0c-d07b-4cfa-abcc-806c22154d4b,"Height Modernization (ILHMP) LiDAR Data: Randolph County, Illinois: 2012","ASPRS v1.4 final classified LAS data grouped into 12 classifications: 0 = created, never classified, 1 = Unclassified, 2 = Ground, 3 = Low Vegetation, 4 = Medium Vegetation, 5 = High Vegetation, 6 = Building, 7 = Low point (noise), 8 = Model key-point (mass point), 9 = Water, 10 = Ignored Ground (breakline proximity), 12 = Overlap. One-meter Nominal Point Spacing.",[u'Merrick & Co'],[u'Merrick & Co'],Public,Illinois,"{""http://schema.org/url"":""http://clearinghouse.isgs.illinois.edu/data/elevation/illinois-height-modernization-ilhmp-lidar-data"",""http://schema.org/downloadUrl"":""http://isgs.illinois.edu/clearinghouse/lidar/counties/randolph/randolph_tile_index.zip"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://data.isgs.illinois.edu/arcgis/rest/services/Elevation/IL_Statewide_Lidar_DEM_WGS/ImageServer"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/8013ac0c-d07b-4cfa-abcc-806c22154d4b/formatters/xml""}",8013ac0c-d07b-4cfa-abcc-806c22154d4b,8013ac0c-d07b-4cfa-abcc-806c22154d4b,Mixed,2017-12-22T17:36:46Z,Shapefile,English,Dataset,"[u'Imagery and Base Maps', u'Elevation']",Illinois Geospatial Data Clearinghouse,9a717589-8bd5-4eae-8414-48ea9d474a43,2012-01-01,2012,"[u'Randolph County, Illinois, United States', u'Illinois, United States']","ENVELOPE(-90.380811, -89.583984, 38.664056, 37.78662)","38.225338,-89.9823975",2012,http://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/styles/dataset_image/public/Clearinghouse/data/ISGS/Elevation/images/SmallInv.jpg
